Parameters;Precisao;Revocacao;F1-Score;Tempo
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7029;0.9978;0.8177;0.0042
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7008;0.9979;0.8163;0.0038
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7008;0.9979;0.8163;0.0039
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7529;0.9929;0.8484;0.0070
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9856;0.9835;0.9845;0.0099
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9939;0.9727;0.9832;0.0159
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9956;0.9622;0.9787;0.0230
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9962;0.9542;0.9748;0.0300
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9967;0.9454;0.9704;0.0346
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9971;0.9362;0.9657;0.0437
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9973;0.9274;0.9611;0.0482
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9975;0.9174;0.9558;0.0540
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9975;0.9076;0.9504;0.0607
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9978;0.8978;0.9451;0.0690
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9983;0.7964;0.8860;0.1286
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9985;0.6954;0.8198;0.1865
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9987;0.5933;0.7442;0.2420
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9986;0.4910;0.6580;0.2948
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9987;0.3965;0.5671;0.3624
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9989;0.2911;0.4502;0.4109
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9989;0.1925;0.3220;0.4501
Tobacco_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9990;0.0972;0.1766;0.4729
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7446;0.9973;0.8454;0.0043
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7447;0.9973;0.8454;0.0039
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7445;0.9973;0.8453;0.0040
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7990;0.9926;0.8776;0.0073
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9591;0.9843;0.9695;0.0100
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9945;0.9737;0.9840;0.0159
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9958;0.9647;0.9800;0.0222
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9964;0.9553;0.9754;0.0282
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9967;0.9461;0.9707;0.0341
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9972;0.9358;0.9655;0.0436
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9973;0.9265;0.9606;0.0494
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9975;0.9180;0.9561;0.0525
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9975;0.9072;0.9502;0.0591
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9976;0.8974;0.9449;0.0691
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9983;0.7897;0.8817;0.1302
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9986;0.6891;0.8152;0.1879
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9986;0.5924;0.7433;0.2460
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9987;0.4932;0.6599;0.2982
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9990;0.3990;0.5698;0.3643
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9988;0.3069;0.4692;0.4172
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9990;0.2104;0.3474;0.4527
Tobacco_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9991;0.1125;0.2021;0.4795
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7706;0.9970;0.8622;0.0043
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7704;0.9970;0.8621;0.0043
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7705;0.9970;0.8622;0.0041
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8214;0.9917;0.8910;0.0070
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9845;0.9832;0.9838;0.0102
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9945;0.9723;0.9833;0.0167
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9956;0.9641;0.9796;0.0220
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9964;0.9551;0.9753;0.0279
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9967;0.9462;0.9708;0.0343
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9971;0.9366;0.9659;0.0435
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9971;0.9266;0.9605;0.0477
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9974;0.9148;0.9543;0.0534
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9976;0.9033;0.9480;0.0597
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9977;0.8933;0.9426;0.0698
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9983;0.7937;0.8843;0.1307
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9985;0.6933;0.8183;0.1860
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9986;0.5885;0.7405;0.2429
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9985;0.4922;0.6592;0.2959
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9986;0.3970;0.5679;0.3645
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9987;0.3058;0.4679;0.4165
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9986;0.2056;0.3408;0.4544
Tobacco_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9990;0.1070;0.1932;0.4741
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6251;0.9965;0.7580;0.0057
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6162;0.9971;0.7518;0.0052
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6169;0.9971;0.7522;0.0049
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6365;0.9941;0.7651;0.0076
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9225;0.9867;0.9475;0.0102
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9933;0.9762;0.9847;0.0163
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9947;0.9674;0.9809;0.0226
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9956;0.9575;0.9762;0.0290
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9960;0.9490;0.9719;0.0345
Tobacco_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9965;0.9401;0.9675;0.0447
