Parameters;Precisao;Revocacao;F1-Score;Tempo
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9149;0.9397;0.9271;0.7237
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9110;0.9460;0.9282;0.9602
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9106;0.9467;0.9283;1.0473
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9105;0.9467;0.9283;1.0804
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9105;0.9467;0.9283;1.0991
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9108;0.9465;0.9283;1.1321
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9148;0.9440;0.9292;1.2089
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9205;0.9407;0.9305;1.3086
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9281;0.9365;0.9323;1.4259
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9351;0.9295;0.9323;1.5869
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9418;0.9243;0.9330;1.6668
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9476;0.9175;0.9323;1.8305
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9525;0.9133;0.9325;2.0161
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9573;0.9067;0.9314;2.1684
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9810;0.8225;0.8948;3.8205
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9899;0.7292;0.8398;5.5479
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9943;0.6250;0.7675;7.1304
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9971;0.5282;0.6906;8.7142
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9983;0.4280;0.5991;10.1894
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.3210;0.4859;11.6743
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9992;0.2235;0.3653;12.9613
Labour_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9995;0.1025;0.1859;14.3537
