Parameters;Precisao;Revocacao;F1-Score;Tempo
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,0001_scale;0.9558;0.8782;0.9153;0.5158
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,0005_scale;0.9538;0.8914;0.9216;0.7169
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,001_scale;0.9541;0.8920;0.9220;0.7477
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,005_scale;0.9541;0.8923;0.9222;0.7766
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,01_scale;0.9541;0.8923;0.9222;0.7876
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,02_scale;0.9543;0.8926;0.9224;0.8090
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,03_scale;0.9566;0.8878;0.9209;0.8429
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,04_scale;0.9597;0.8836;0.9200;0.9444
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,05_scale;0.9644;0.8745;0.9172;1.0399
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,06_scale;0.9668;0.8625;0.9117;1.1149
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,07_scale;0.9699;0.8484;0.9051;1.2284
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,08_scale;0.9721;0.8415;0.9021;1.3383
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,09_scale;0.9748;0.8340;0.8990;1.4711
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,1_scale;0.9771;0.8235;0.8938;1.5591
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,2_scale;0.9911;0.7002;0.8206;2.7010
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,3_scale;0.9959;0.5876;0.7391;3.8645
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,4_scale;0.9979;0.4493;0.6196;4.9283
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,5_scale;0.9985;0.3439;0.5116;5.9922
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,6_scale;0.9990;0.2440;0.3922;7.0502
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,7_scale;1.0000;0.1639;0.2816;8.0356
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,8_scale;1.0000;0.1071;0.1935;9.0759
Sailing_DistilBERTML_1665_4997_OCSVM_RBF_0,9_scale;1.0000;0.0438;0.0840;10.1075
