Parameters;Precisao;Revocacao;F1-Score;Tempo
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8898;0.9307;0.9098;0.5975
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8860;0.9370;0.9108;0.7571
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8860;0.9370;0.9108;0.7688
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8860;0.9370;0.9108;0.7933
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8865;0.9367;0.9109;0.8239
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8880;0.9337;0.9103;0.8875
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8922;0.9267;0.9092;1.0088
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8981;0.9165;0.9072;1.1822
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9043;0.9070;0.9057;1.2862
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9095;0.8998;0.9046;1.4366
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9150;0.8882;0.9014;1.6173
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9190;0.8810;0.8996;1.8013
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9222;0.8705;0.8956;1.9677
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9250;0.8648;0.8938;2.1112
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9442;0.7585;0.8412;3.7599
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9553;0.6693;0.7871;5.4383
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9624;0.5787;0.7228;7.0443
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9689;0.4888;0.6497;8.6645
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9744;0.3912;0.5583;10.1875
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9784;0.3013;0.4607;11.7405
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9832;0.2035;0.3372;13.2297
Arrest_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9862;0.1020;0.1849;14.4464
