Parameters;Precisao;Revocacao;F1-Score;Tempo
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5804;0.9903;0.7313;0.0053
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5747;0.9810;0.7241;0.0052
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5759;0.9862;0.7266;0.0057
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6080;0.9892;0.7527;0.0083
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.6524;0.9850;0.7843;0.0114
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.7175;0.9749;0.8257;0.0173
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.7570;0.9621;0.8461;0.0250
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.7820;0.9498;0.8564;0.0302
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.8099;0.9343;0.8662;0.0356
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.8262;0.9219;0.8698;0.0471
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.8421;0.9109;0.8740;0.0469
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.8566;0.8966;0.8751;0.0530
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.8648;0.8844;0.8735;0.0617
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.8744;0.8717;0.8720;0.0691
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9272;0.7549;0.8315;0.1312
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9476;0.6501;0.7706;0.1902
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9572;0.5514;0.6992;0.2431
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9643;0.4553;0.6179;0.2984
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9687;0.3615;0.5258;0.3672
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9712;0.2647;0.4154;0.4085
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9716;0.1753;0.2966;0.4552
Tariff_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9717;0.0880;0.1610;0.4871
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5743;0.9978;0.7288;0.0040
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5744;0.9978;0.7289;0.0039
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5744;0.9978;0.7290;0.0041
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6217;0.9918;0.7639;0.0078
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.6742;0.9854;0.8004;0.0106
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.7341;0.9722;0.8363;0.0162
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.7767;0.9597;0.8584;0.0220
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8106;0.9460;0.8729;0.0281
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8362;0.9306;0.8808;0.0349
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.8538;0.9180;0.8846;0.0440
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.8687;0.9017;0.8848;0.0495
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.8790;0.8865;0.8826;0.0536
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.8879;0.8726;0.8801;0.0593
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.8955;0.8591;0.8768;0.0710
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9366;0.7343;0.8231;0.1316
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9514;0.6279;0.7564;0.1870
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9594;0.5271;0.6803;0.2433
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9658;0.4300;0.5949;0.2991
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9690;0.3389;0.5020;0.3703
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9687;0.2502;0.3975;0.4211
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9676;0.1661;0.2833;0.4588
Tariff_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9678;0.0812;0.1497;0.4897
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5899;0.9973;0.7408;0.0049
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5886;0.9975;0.7399;0.0050
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5885;0.9975;0.7398;0.0047
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.6361;0.9917;0.7743;0.0076
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.6788;0.9848;0.8034;0.0106
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.7370;0.9708;0.8378;0.0170
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.7846;0.9554;0.8614;0.0223
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8131;0.9413;0.8723;0.0283
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8340;0.9277;0.8781;0.0341
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.8515;0.9131;0.8809;0.0456
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.8660;0.8975;0.8812;0.0514
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.8759;0.8837;0.8795;0.0536
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.8853;0.8694;0.8770;0.0607
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.8916;0.8579;0.8741;0.0715
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9320;0.7394;0.8242;0.1292
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9474;0.6318;0.7576;0.1906
Tariff_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9559;0.5352;0.6858;0.2455
