Parameters;Precisao;Revocacao;F1-Score;Tempo
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9155;0.8985;0.9069;0.8411
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9113;0.9080;0.9096;1.1185
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9113;0.9085;0.9099;1.1833
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9113;0.9085;0.9099;1.2339
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9113;0.9085;0.9099;1.2527
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9113;0.9085;0.9099;1.2838
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9117;0.9065;0.9091;1.3240
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9135;0.9012;0.9073;1.4031
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9170;0.8940;0.9054;1.5751
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9201;0.8880;0.9038;1.6916
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9233;0.8808;0.9015;1.8103
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9263;0.8702;0.8974;1.9720
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9287;0.8605;0.8933;2.1757
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9311;0.8518;0.8897;2.3131
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9494;0.7668;0.8483;3.8818
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9606;0.6877;0.8016;5.4359
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9699;0.5753;0.7222;7.0585
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9755;0.4838;0.6468;8.5746
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9777;0.3902;0.5578;10.0617
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9801;0.2945;0.4529;11.5224
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9812;0.1958;0.3264;12.9390
Retail_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9771;0.1052;0.1900;14.3296
