Parameters;Precisao;Revocacao;F1-Score;Tempo
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6458;0.9987;0.7831;0.0041
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6462;0.9987;0.7834;0.0038
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6462;0.9987;0.7834;0.0038
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7048;0.9968;0.8235;0.0065
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9357;0.9940;0.9639;0.0098
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9780;0.9853;0.9816;0.0156
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9869;0.9749;0.9809;0.0221
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9905;0.9629;0.9765;0.0283
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9918;0.9505;0.9707;0.0350
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9927;0.9383;0.9648;0.0433
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9934;0.9281;0.9596;0.0479
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9938;0.9172;0.9540;0.0525
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9943;0.9050;0.9476;0.0582
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9947;0.8938;0.9415;0.0679
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9964;0.7917;0.8824;0.1312
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9973;0.6838;0.8113;0.1866
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9977;0.5770;0.7311;0.2438
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9980;0.4764;0.6448;0.2997
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9980;0.3728;0.5427;0.3670
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9978;0.2745;0.4305;0.4137
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9975;0.1834;0.3098;0.4549
Restaurant_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9972;0.0916;0.1678;0.4899
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7292;0.9987;0.8417;0.0042
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7298;0.9988;0.8422;0.0043
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7300;0.9988;0.8423;0.0043
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8023;0.9963;0.8869;0.0067
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9372;0.9930;0.9641;0.0099
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9793;0.9848;0.9821;0.0159
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9881;0.9728;0.9804;0.0235
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9913;0.9601;0.9754;0.0284
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9929;0.9499;0.9709;0.0344
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9938;0.9394;0.9658;0.0429
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9944;0.9274;0.9598;0.0521
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9948;0.9154;0.9534;0.0527
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9953;0.9027;0.9467;0.0589
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9956;0.8920;0.9409;0.0689
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9971;0.7896;0.8813;0.1301
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9978;0.6848;0.8121;0.1856
Restaurant_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9981;0.5771;0.7313;0.2481
