Parameters;Precisao;Revocacao;F1-Score;Tempo
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9858;0.9260;0.9549;0.5982
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9852;0.9313;0.9575;0.7691
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9852;0.9320;0.9579;0.8296
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9852;0.9320;0.9579;0.8862
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9853;0.9320;0.9579;0.8970
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9866;0.9290;0.9569;0.9609
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9887;0.9243;0.9554;1.0900
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9916;0.9163;0.9525;1.1966
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9930;0.9103;0.9498;1.3597
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9942;0.9048;0.9474;1.5313
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9953;0.8995;0.9450;1.6635
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9959;0.8938;0.9420;1.8311
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9960;0.8868;0.9382;1.9525
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9965;0.8820;0.9357;2.1294
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9989;0.7853;0.8793;3.7518
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9994;0.6895;0.8160;5.4021
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9995;0.5740;0.7292;7.1166
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9996;0.4595;0.6296;8.7365
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9996;0.3300;0.4962;10.2281
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9998;0.2265;0.3693;11.7441
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.1125;0.2022;13.1301
Mosque_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0345;0.0667;14.4750
