Parameters;Precisao;Revocacao;F1-Score;Tempo
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7697;0.9981;0.8687;0.0046
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7699;0.9982;0.8688;0.0042
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7700;0.9982;0.8688;0.0047
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8748;0.9929;0.9296;0.0075
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9092;0.9854;0.9453;0.0098
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9533;0.9767;0.9648;0.0165
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9733;0.9638;0.9685;0.0225
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9824;0.9526;0.9672;0.0298
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9864;0.9425;0.9639;0.0353
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9891;0.9321;0.9597;0.0453
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9913;0.9195;0.9540;0.0483
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9925;0.9078;0.9483;0.0531
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9940;0.8951;0.9419;0.0601
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9948;0.8849;0.9366;0.0710
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9980;0.7800;0.8756;0.1283
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9987;0.6829;0.8111;0.1889
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9992;0.5912;0.7428;0.2445
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9995;0.4950;0.6621;0.3050
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9997;0.3917;0.5628;0.3704
Logistics_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9998;0.2941;0.4544;0.4149
