Parameters;Precisao;Revocacao;F1-Score;Tempo
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,0001_scale;0.8856;0.8952;0.8904;0.5867
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,0005_scale;0.8809;0.9059;0.8932;0.8356
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,001_scale;0.8810;0.9056;0.8931;0.8390
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,005_scale;0.8810;0.9059;0.8933;0.8964
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,01_scale;0.8811;0.9059;0.8933;0.9248
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,02_scale;0.8814;0.9046;0.8928;0.9504
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,03_scale;0.8849;0.8970;0.8909;1.0358
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,04_scale;0.8908;0.8907;0.8908;1.1623
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,05_scale;0.8972;0.8803;0.8886;1.3699
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,06_scale;0.9018;0.8735;0.8874;1.4208
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,07_scale;0.9065;0.8682;0.8869;1.5355
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,08_scale;0.9115;0.8601;0.8851;1.6794
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,09_scale;0.9165;0.8512;0.8827;1.8338
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,1_scale;0.9206;0.8413;0.8792;1.9376
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,2_scale;0.9518;0.7522;0.8403;3.5108
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,3_scale;0.9661;0.6729;0.7933;5.0331
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,4_scale;0.9751;0.5848;0.7311;6.5251
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,5_scale;0.9832;0.4761;0.6415;7.9909
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,6_scale;0.9889;0.3773;0.5462;9.3460
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,7_scale;0.9915;0.2925;0.4518;10.6870
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,8_scale;0.9948;0.1885;0.3169;12.0534
Kidnapping_DistilBERTML_1912_5737_OCSVM_RBF_0,9_scale;0.9970;0.0941;0.1720;13.3447
