Parameters;Precisao;Revocacao;F1-Score;Tempo
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,0001_scale;0.7503;0.9967;0.8555;0.0041
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,0005_scale;0.7499;0.9968;0.8553;0.0036
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,001_scale;0.7500;0.9968;0.8553;0.0035
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,005_scale;0.8246;0.9930;0.9008;0.0051
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,01_scale;0.8851;0.9889;0.9340;0.0070
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,02_scale;0.9311;0.9790;0.9544;0.0111
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,03_scale;0.9509;0.9676;0.9591;0.0145
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,04_scale;0.9594;0.9560;0.9577;0.0178
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,05_scale;0.9648;0.9445;0.9546;0.0203
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,06_scale;0.9679;0.9319;0.9496;0.0235
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,07_scale;0.9719;0.9200;0.9452;0.0276
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,08_scale;0.9742;0.9086;0.9402;0.0351
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,09_scale;0.9764;0.8959;0.9344;0.0349
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,1_scale;0.9790;0.8836;0.9288;0.0368
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,2_scale;0.9866;0.7730;0.8668;0.0711
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,3_scale;0.9900;0.6731;0.8014;0.1127
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,4_scale;0.9916;0.5709;0.7246;0.1358
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,5_scale;0.9925;0.4711;0.6388;0.1721
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,6_scale;0.9931;0.3723;0.5415;0.1944
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,7_scale;0.9938;0.2807;0.4377;0.2287
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,8_scale;0.9948;0.1884;0.3167;0.2586
Fiction_VAE_1488_4465_9_OCSVM_RBF_0,9_scale;0.9946;0.0980;0.1783;0.2720
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,0001_scale;0.7396;0.9770;0.8410;0.0040
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,0005_scale;0.7410;0.9805;0.8433;0.0042
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,001_scale;0.7430;0.9893;0.8478;0.0045
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,005_scale;0.8071;0.9907;0.8876;0.0056
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,01_scale;0.8497;0.9880;0.9111;0.0073
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,02_scale;0.9048;0.9730;0.9365;0.0109
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,03_scale;0.9204;0.9657;0.9414;0.0146
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,04_scale;0.9317;0.9553;0.9423;0.0182
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,05_scale;0.9391;0.9450;0.9411;0.0205
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,06_scale;0.9452;0.9348;0.9391;0.0236
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,07_scale;0.9508;0.9208;0.9348;0.0282
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,08_scale;0.9540;0.9107;0.9312;0.0339
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,09_scale;0.9562;0.8997;0.9264;0.0348
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,1_scale;0.9596;0.8880;0.9218;0.0372
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,2_scale;0.9750;0.7779;0.8650;0.0712
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,3_scale;0.9818;0.6708;0.7968;0.1112
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,4_scale;0.9846;0.5738;0.7248;0.1358
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,5_scale;0.9867;0.4728;0.6390;0.1748
Fiction_VAE_1488_4465_10_OCSVM_RBF_0,6_scale;0.9881;0.3750;0.5434;0.1956
