Parametros;Precisao;Revocacao;F1-Score;Tempo
Environment_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8088;0.9940;0.8919;0.0056
Environment_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7986;0.9960;0.8864;0.0062
Environment_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7986;0.9960;0.8864;0.0054
Environment_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8505;0.9902;0.9151;0.0067
Environment_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8968;0.9842;0.9385;0.0093
Environment_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9331;0.9730;0.9526;0.0156
Environment_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9494;0.9623;0.9558;0.0221
Environment_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9666;0.9487;0.9576;0.0274
Environment_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9717;0.9367;0.9539;0.0337
Environment_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9752;0.9255;0.9497;0.0450
Environment_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9778;0.9135;0.9446;0.0468
Environment_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9805;0.9042;0.9408;0.0523
Environment_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9822;0.8952;0.9367;0.0590
Environment_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9834;0.8865;0.9324;0.0723
Environment_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9915;0.7897;0.8792;0.1315
Environment_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9942;0.6857;0.8117;0.1969
Environment_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9962;0.5837;0.7361;0.2535
Environment_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9959;0.4885;0.6555;0.3058
Environment_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9969;0.3980;0.5689;0.3746
Environment_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9974;0.2928;0.4526;0.4198
Environment_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9987;0.1983;0.3308;0.4637
Environment_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9975;0.0995;0.1810;0.4915
Environment_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6679;0.9985;0.8004;0.0039
Environment_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6679;0.9985;0.8004;0.0036
Environment_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6679;0.9985;0.8004;0.0047
Environment_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8361;0.9938;0.9082;0.0078
Environment_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8884;0.9868;0.9350;0.0102
Environment_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9375;0.9752;0.9560;0.0167
Environment_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9626;0.9647;0.9637;0.0229
Environment_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9724;0.9513;0.9617;0.0293
Environment_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9805;0.9420;0.9609;0.0343
Environment_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9831;0.9300;0.9558;0.0480
Environment_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9839;0.9193;0.9505;0.0568
Environment_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9854;0.9120;0.9473;0.0530
Environment_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9866;0.9045;0.9438;0.0588
