Parametros;Precisao;Revocacao;F1-Score;Tempo
Water_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5196;0.9995;0.6837;0.0038
Water_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5196;0.9995;0.6837;0.0036
Water_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5196;0.9995;0.6837;0.0042
Water_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7512;0.9948;0.8560;0.0066
Water_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9302;0.9795;0.9542;0.0091
Water_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9611;0.9635;0.9623;0.0168
Water_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9704;0.9515;0.9609;0.0270
Water_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9815;0.9305;0.9553;0.0278
Water_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9827;0.9233;0.9520;0.0341
Water_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9846;0.9140;0.9480;0.0459
Water_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9869;0.9035;0.9434;0.0465
Water_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9875;0.8880;0.9351;0.0528
Water_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9877;0.8820;0.9319;0.0586
Water_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9889;0.8708;0.9261;0.0680
Water_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9945;0.7658;0.8653;0.1262
Water_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9970;0.6647;0.7977;0.1973
Water_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9996;0.5637;0.7209;0.2429
Water_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9995;0.4652;0.6349;0.3061
Water_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9993;0.3700;0.5400;0.3646
Water_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;1.0000;0.2745;0.4308;0.4243
Water_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;1.0000;0.1898;0.3190;0.4565
Water_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;1.0000;0.1020;0.1851;0.4929
Water_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5495;0.9928;0.7075;0.0050
Water_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5327;0.9952;0.6940;0.0059
Water_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5339;0.9955;0.6951;0.0069
Water_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7150;0.9930;0.8314;0.0082
Water_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8814;0.9885;0.9319;0.0110
Water_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9506;0.9725;0.9614;0.0174
Water_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9705;0.9545;0.9624;0.0230
Water_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9772;0.9417;0.9591;0.0283
Water_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9815;0.9305;0.9553;0.0340
Water_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9832;0.9215;0.9513;0.0521
Water_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9849;0.9140;0.9481;0.0474
