Parametros;Precisao;Revocacao;F1-Score;Tempo
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8469;0.9982;0.9164;0.0047
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.8469;0.9982;0.9164;0.0038
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.8469;0.9982;0.9164;0.0036
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9109;0.9938;0.9505;0.0065
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9315;0.9898;0.9598;0.0102
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9804;0.9748;0.9776;0.0163
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9867;0.9643;0.9753;0.0216
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9899;0.9525;0.9708;0.0286
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9911;0.9470;0.9686;0.0373
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9921;0.9385;0.9645;0.0423
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9941;0.9293;0.9606;0.0533
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9951;0.9170;0.9545;0.0557
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9962;0.9083;0.9502;0.0693
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9964;0.8998;0.9456;0.0725
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9966;0.8015;0.8885;0.1225
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9968;0.6923;0.8171;0.1860
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9971;0.5955;0.7457;0.2551
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9969;0.4890;0.6562;0.3081
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9981;0.3935;0.5645;0.3680
